Departamento,Municipio,Año,IRCA,Nivel de riesgo,IRCAurbano,Nivel de riesgo urbano,IRCArural,Nivel de riesgo rural
Boyacá,Boavita,2013-01-01,40.7,Riesgo alto,0.0,Sin riesgo,75.6,Riesgo alto
Boyacá,Boavita,2014-01-01,41.3,Riesgo alto,3.7,Sin riesgo,75.5,Riesgo alto
Boyacá,Boavita,2015-01-01,40.4,Riesgo alto,0.0,Sin riesgo,75.5,Riesgo alto
Boyacá,Boavita,2016-01-01,39.0,Riesgo alto,1.6,Sin riesgo,72.5,Riesgo alto
Boyacá,Boavita,2017-01-01,44.4,Riesgo alto,0.0,Sin riesgo,79.6,Riesgo alto
Boyacá,Boavita,2018-01-01,37.3,Riesgo alto,3.2,Sin riesgo,78.2,Riesgo alto
Boyacá,Boavita,2019-01-01,34.6,Riesgo medio,7.1,Riesgo bajo,74.3,Riesgo alto
Boyacá,Boavita,2020-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Boyacá,Boavita,2021-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Boyacá,Boavita,2022-01-01,7.7,Riesgo bajo,7.7,Riesgo bajo,,ND
Boyacá,Boavita,2023-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Boyacá,Boyacá,2007-01-01,78.8,Riesgo alto,78.8,Riesgo alto,,ND
Boyacá,Boyacá,2008-01-01,47.3,Riesgo alto,39.3,Riesgo alto,73.7,Riesgo alto
Boyacá,Boyacá,2009-01-01,31.9,Riesgo medio,12.3,Riesgo bajo,54.8,Riesgo alto
Boyacá,Boyacá,2010-01-01,32.8,Riesgo medio,10.9,Riesgo bajo,63.7,Riesgo alto
Boyacá,Boyacá,2011-01-01,34.2,Riesgo medio,0.1,Sin riesgo,59.8,Riesgo alto
Boyacá,Boyacá,2012-01-01,37.1,Riesgo alto,5.5,Riesgo bajo,54.5,Riesgo alto
Boyacá,Boyacá,2013-01-01,43.4,Riesgo alto,0.0,Sin riesgo,62.9,Riesgo alto
Boyacá,Boyacá,2014-01-01,45.2,Riesgo alto,0.0,Sin riesgo,70.4,Riesgo alto
Boyacá,Boyacá,2015-01-01,38.8,Riesgo alto,1.1,Sin riesgo,55.8,Riesgo alto
Boyacá,Boyacá,2016-01-01,41.6,Riesgo alto,0.5,Sin riesgo,62.1,Riesgo alto
Boyacá,Boyacá,2017-01-01,27.0,Riesgo medio,0.3,Sin riesgo,43.3,Riesgo alto
Boyacá,Boyacá,2018-01-01,42.1,Riesgo alto,0.2,Sin riesgo,59.6,Riesgo alto
Boyacá,Boyacá,2019-01-01,36.8,Riesgo alto,10.4,Riesgo bajo,47.8,Riesgo alto
Boyacá,Boyacá,2020-01-01,0.6,Sin riesgo,0.6,Sin riesgo,,ND
Boyacá,Boyacá,2021-01-01,1.0,Sin riesgo,1.0,Sin riesgo,,ND
Boyacá,Boyacá,2022-01-01,0.7,Sin riesgo,0.7,Sin riesgo,,ND
Boyacá,Boyacá,2023-01-01,15.3,Riesgo medio,15.3,Riesgo medio,,ND
Boyacá,Briceño,2007-01-01,8.5,Riesgo bajo,8.5,Riesgo bajo,,ND
Boyacá,Briceño,2008-01-01,25.1,Riesgo medio,2.3,Sin riesgo,55.6,Riesgo alto
Boyacá,Briceño,2009-01-01,36.7,Riesgo alto,19.4,Riesgo medio,80.1,Inviable sanitariamente
Boyacá,Briceño,2010-01-01,26.9,Riesgo medio,0.0,Sin riesgo,67.3,Riesgo alto
Boyacá,Briceño,2011-01-01,35.5,Riesgo alto,0.3,Sin riesgo,64.8,Riesgo alto
Boyacá,Briceño,2012-01-01,33.4,Riesgo medio,0.0,Sin riesgo,70.6,Riesgo alto
Boyacá,Briceño,2013-01-01,43.6,Riesgo alto,4.6,Sin riesgo,74.7,Riesgo alto
Boyacá,Briceño,2014-01-01,41.5,Riesgo alto,7.1,Riesgo bajo,70.2,Riesgo alto
Boyacá,Briceño,2015-01-01,42.0,Riesgo alto,0.5,Sin riesgo,73.0,Riesgo alto
Boyacá,Briceño,2016-01-01,45.0,Riesgo alto,24.7,Riesgo medio,62.9,Riesgo alto
Boyacá,Briceño,2017-01-01,48.8,Riesgo alto,17.2,Riesgo medio,71.7,Riesgo alto
Boyacá,Briceño,2018-01-01,37.5,Riesgo alto,17.0,Riesgo medio,65.8,Riesgo alto
Boyacá,Briceño,2019-01-01,42.2,Riesgo alto,4.5,Sin riesgo,76.7,Riesgo alto
Boyacá,Briceño,2020-01-01,48.9,Riesgo alto,14.3,Riesgo medio,74.8,Riesgo alto
Boyacá,Briceño,2021-01-01,37.2,Riesgo alto,3.5,Sin riesgo,83.6,Inviable sanitariamente
Boyacá,Briceño,2022-01-01,44.0,Riesgo alto,13.1,Riesgo bajo,90.4,Inviable sanitariamente
Boyacá,Briceño,2023-01-01,26.0,Riesgo medio,1.6,Sin riesgo,65.2,Riesgo alto
Boyacá,Buenavista,2007-01-01,53.7,Riesgo alto,53.7,Riesgo alto,90.9,ND
Boyacá,Buenavista,2008-01-01,37.9,Riesgo alto,18.5,Riesgo medio,63.8,Riesgo alto
Boyacá,Buenavista,2009-01-01,33.4,Riesgo medio,9.0,Riesgo bajo,65.9,Riesgo alto
Boyacá,Buenavista,2010-01-01,33.3,Riesgo medio,12.4,Riesgo bajo,64.8,Riesgo alto
Boyacá,Buenavista,2011-01-01,39.3,Riesgo alto,0.0,Sin riesgo,65.6,Riesgo alto
Boyacá,Buenavista,2012-01-01,32.1,Riesgo medio,6.1,Riesgo bajo,60.6,Riesgo alto
Boyacá,Buenavista,2013-01-01,40.9,Riesgo alto,6.6,Riesgo bajo,75.1,Riesgo alto
Boyacá,Buenavista,2014-01-01,27.6,Riesgo medio,6.9,Riesgo bajo,76.1,Riesgo alto
Boyacá,Buenavista,2015-01-01,35.0,Riesgo medio,2.0,Sin riesgo,77.5,Riesgo alto
Boyacá,Buenavista,2016-01-01,26.2,Riesgo medio,0.0,Sin riesgo,59.8,Riesgo alto
Boyacá,Buenavista,2017-01-01,34.8,Riesgo medio,0.2,Sin riesgo,43.1,Riesgo alto
Boyacá,Buenavista,2018-01-01,34.8,Riesgo medio,4.8,Sin riesgo,59.9,Riesgo alto
Boyacá,Buenavista,2019-01-01,39.0,Riesgo alto,0.0,Sin riesgo,64.1,Riesgo alto
Boyacá,Buenavista,2020-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Boyacá,Buenavista,2021-01-01,2.8,Sin riesgo,2.8,Sin riesgo,100.0,ND
Boyacá,Buenavista,2022-01-01,7.1,Riesgo bajo,7.1,Riesgo bajo,,ND
Boyacá,Buenavista,2023-01-01,10.0,Riesgo bajo,10.0,Riesgo bajo,100.0,ND
Boyacá,Busbanzá,2007-01-01,14.2,Riesgo medio,14.2,Riesgo medio,,ND
Boyacá,Busbanzá,2008-01-01,4.1,Sin riesgo,0.0,Sin riesgo,11.0,Riesgo bajo
Boyacá,Busbanzá,2009-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Boyacá,Busbanzá,2010-01-01,7.5,Riesgo bajo,2.1,Sin riesgo,17.3,Riesgo medio
Boyacá,Busbanzá,2011-01-01,2.9,Sin riesgo,0.2,Sin riesgo,16.3,Riesgo medio
Boyacá,Busbanzá,2012-01-01,3.8,Sin riesgo,5.3,Riesgo bajo,0.0,Sin riesgo
Boyacá,Busbanzá,2013-01-01,0.4,Sin riesgo,0.6,Sin riesgo,0.2,Sin riesgo
Boyacá,Busbanzá,2014-01-01,12.6,Riesgo bajo,8.9,Riesgo bajo,19.9,Riesgo medio
Boyacá,Busbanzá,2015-01-01,4.5,Sin riesgo,3.9,Sin riesgo,5.2,Riesgo bajo
Boyacá,Busbanzá,2016-01-01,6.1,Riesgo bajo,4.5,Sin riesgo,8.1,Riesgo bajo
Boyacá,Busbanzá,2017-01-01,4.0,Sin riesgo,2.5,Sin riesgo,5.9,Riesgo bajo
Boyacá,Busbanzá,2018-01-01,6.9,Riesgo bajo,2.1,Sin riesgo,13.7,Riesgo bajo
Boyacá,Busbanzá,2019-01-01,2.1,Sin riesgo,2.1,Sin riesgo,,ND
Boyacá,Busbanzá,2020-01-01,6.7,Riesgo bajo,6.7,Riesgo bajo,,ND
Boyacá,Busbanzá,2021-01-01,0.6,Sin riesgo,0.0,Sin riesgo,1.9,Sin riesgo
Boyacá,Busbanzá,2022-01-01,7.7,Riesgo bajo,5.1,Riesgo bajo,11.2,Riesgo bajo
Boyacá,Busbanzá,2023-01-01,8.4,Riesgo bajo,6.9,Riesgo bajo,10.1,Riesgo bajo
Boyacá,Caldas,2007-01-01,14.6,Riesgo medio,15.6,Riesgo medio,14.2,Riesgo medio
Boyacá,Caldas,2008-01-01,15.4,Riesgo medio,29.8,Riesgo medio,10.6,Riesgo bajo
Boyacá,Caldas,2009-01-01,21.9,Riesgo medio,9.9,Riesgo bajo,27.9,Riesgo medio
Boyacá,Caldas,2010-01-01,37.0,Riesgo alto,23.7,Riesgo medio,66.2,Riesgo alto
Boyacá,Caldas,2011-01-01,48.0,Riesgo alto,21.9,Riesgo medio,79.3,Riesgo alto
Boyacá,Caldas,2012-01-01,44.4,Riesgo alto,31.7,Riesgo medio,64.1,Riesgo alto
Boyacá,Caldas,2013-01-01,47.0,Riesgo alto,19.5,Riesgo medio,69.1,Riesgo alto
Boyacá,Caldas,2014-01-01,42.8,Riesgo alto,18.9,Riesgo medio,62.7,Riesgo alto
Boyacá,Caldas,2015-01-01,29.9,Riesgo medio,9.5,Riesgo bajo,48.4,Riesgo alto
Boyacá,Caldas,2016-01-01,28.3,Riesgo medio,17.2,Riesgo medio,43.2,Riesgo alto
Boyacá,Caldas,2017-01-01,23.6,Riesgo medio,6.4,Riesgo bajo,42.4,Riesgo alto
Boyacá,Caldas,2018-01-01,33.3,Riesgo medio,19.6,Riesgo medio,43.3,Riesgo alto
Boyacá,Caldas,2019-01-01,61.9,Riesgo alto,24.5,Riesgo medio,72.6,Riesgo alto
Boyacá,Caldas,2020-01-01,55.1,Riesgo alto,22.3,Riesgo medio,93.4,Inviable sanitariamente
Boyacá,Caldas,2021-01-01,57.2,Riesgo alto,38.9,Riesgo alto,93.9,Inviable sanitariamente
Boyacá,Caldas,2022-01-01,41.4,Riesgo alto,25.8,Riesgo medio,93.5,Inviable sanitariamente
Boyacá,Caldas,2023-01-01,31.2,Riesgo medio,8.2,Riesgo bajo,88.4,Inviable sanitariamente
Boyacá,Campohermoso,2007-01-01,10.8,Riesgo bajo,10.8,Riesgo bajo,,ND
Boyacá,Campohermoso,2008-01-01,30.8,Riesgo medio,9.4,Riesgo bajo,65.1,Riesgo alto
Boyacá,Campohermoso,2009-01-01,37.4,Riesgo alto,12.6,Riesgo bajo,66.3,Riesgo alto
Boyacá,Campohermoso,2010-01-01,16.8,Riesgo medio,15.9,Riesgo medio,19.4,Riesgo medio
Boyacá,Campohermoso,2011-01-01,3.9,Sin riesgo,3.8,Sin riesgo,4.1,Sin riesgo
Boyacá,Campohermoso,2012-01-01,12.7,Riesgo bajo,15.6,Riesgo medio,4.7,Sin riesgo
Boyacá,Campohermoso,2013-01-01,1.2,Sin riesgo,2.2,Sin riesgo,0.0,Sin riesgo
Boyacá,Campohermoso,2014-01-01,7.6,Riesgo bajo,9.8,Riesgo bajo,4.2,Sin riesgo
Boyacá,Campohermoso,2015-01-01,1.0,Sin riesgo,1.6,Sin riesgo,0.0,Sin riesgo
Boyacá,Campohermoso,2016-01-01,2.9,Sin riesgo,3.4,Sin riesgo,2.4,Sin riesgo
Boyacá,Campohermoso,2017-01-01,3.9,Sin riesgo,4.2,Sin riesgo,3.6,Sin riesgo
Boyacá,Campohermoso,2018-01-01,5.7,Riesgo bajo,1.5,Sin riesgo,10.4,Riesgo bajo
Boyacá,Campohermoso,2019-01-01,8.9,Riesgo bajo,12.5,Riesgo bajo,0.0,Sin riesgo
Boyacá,Campohermoso,2020-01-01,2.5,Sin riesgo,4.4,Sin riesgo,0.0,Sin riesgo
Boyacá,Campohermoso,2021-01-01,5.2,Riesgo bajo,4.4,Sin riesgo,6.8,Riesgo bajo
Boyacá,Campohermoso,2022-01-01,6.4,Riesgo bajo,10.7,Riesgo bajo,0.0,Sin riesgo
Boyacá,Campohermoso,2023-01-01,14.7,Riesgo medio,15.4,Riesgo medio,13.4,Riesgo bajo
Boyacá,Cerinza,2007-01-01,5.5,Riesgo bajo,5.5,Riesgo bajo,,ND
Boyacá,Cerinza,2008-01-01,26.5,Riesgo medio,4.2,Sin riesgo,60.0,Riesgo alto
Boyacá,Cerinza,2009-01-01,4.7,Sin riesgo,0.0,Sin riesgo,10.9,Riesgo bajo
Boyacá,Cerinza,2010-01-01,29.1,Riesgo medio,7.6,Riesgo bajo,61.3,Riesgo alto
Boyacá,Cerinza,2011-01-01,19.3,Riesgo medio,0.0,Sin riesgo,35.1,Riesgo alto
Boyacá,Cerinza,2012-01-01,7.0,Riesgo bajo,0.0,Sin riesgo,12.3,Riesgo bajo
Boyacá,Cerinza,2013-01-01,10.2,Riesgo bajo,2.0,Sin riesgo,14.1,Riesgo medio
Boyacá,Cerinza,2014-01-01,9.7,Riesgo bajo,4.0,Sin riesgo,12.5,Riesgo bajo
Boyacá,Cerinza,2015-01-01,15.7,Riesgo medio,2.0,Sin riesgo,21.6,Riesgo medio
Boyacá,Cerinza,2016-01-01,3.0,Sin riesgo,0.4,Sin riesgo,4.3,Sin riesgo
Boyacá,Cerinza,2017-01-01,17.0,Riesgo medio,0.0,Sin riesgo,17.6,Riesgo medio
Boyacá,Cerinza,2018-01-01,19.9,Riesgo medio,7.3,Riesgo bajo,26.2,Riesgo medio
Boyacá,Cerinza,2019-01-01,19.8,Riesgo medio,3.7,Sin riesgo,28.8,Riesgo medio
Boyacá,Cerinza,2020-01-01,9.5,Riesgo bajo,9.5,Riesgo bajo,,ND
Boyacá,Cerinza,2021-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Boyacá,Cerinza,2022-01-01,2.5,Sin riesgo,2.5,Sin riesgo,,ND
Boyacá,Cerinza,2023-01-01,4.8,Sin riesgo,4.8,Sin riesgo,,ND
Boyacá,Chinavita,2007-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Boyacá,Chinavita,2008-01-01,30.9,Riesgo medio,8.5,Riesgo bajo,68.2,Riesgo alto
Boyacá,Chinavita,2009-01-01,35.3,Riesgo alto,14.2,Riesgo medio,67.1,Riesgo alto
Boyacá,Chinavita,2010-01-01,37.1,Riesgo alto,22.8,Riesgo medio,71.2,Riesgo alto
Boyacá,Chinavita,2011-01-01,39.4,Riesgo alto,6.8,Riesgo bajo,69.4,Riesgo alto
Boyacá,Chinavita,2012-01-01,49.8,Riesgo alto,6.7,Riesgo bajo,79.2,Riesgo alto
Boyacá,Chinavita,2013-01-01,54.9,Riesgo alto,17.1,Riesgo medio,83.8,Inviable sanitariamente
Boyacá,Chinavita,2014-01-01,55.1,Riesgo alto,8.5,Riesgo bajo,85.3,Inviable sanitariamente
Boyacá,Chinavita,2015-01-01,55.6,Riesgo alto,16.5,Riesgo medio,78.2,Riesgo alto
Boyacá,Chinavita,2016-01-01,54.3,Riesgo alto,17.3,Riesgo medio,79.7,Riesgo alto
Boyacá,Chinavita,2017-01-01,50.1,Riesgo alto,8.0,Riesgo bajo,78.2,Riesgo alto
Boyacá,Chinavita,2018-01-01,47.7,Riesgo alto,10.1,Riesgo bajo,75.8,Riesgo alto
Boyacá,Chinavita,2019-01-01,48.9,Riesgo alto,15.6,Riesgo medio,82.3,Inviable sanitariamente
Boyacá,Chinavita,2020-01-01,1.0,Sin riesgo,1.0,Sin riesgo,,ND
Boyacá,Chinavita,2021-01-01,9.4,Riesgo bajo,9.4,Riesgo bajo,,ND
Boyacá,Chinavita,2022-01-01,13.3,Riesgo bajo,13.3,Riesgo bajo,,ND
Boyacá,Chinavita,2023-01-01,0.5,Sin riesgo,0.5,Sin riesgo,,ND
Boyacá,Chiquinquirá,2007-01-01,8.3,Riesgo bajo,8.3,Riesgo bajo,,ND
Boyacá,Chiquinquirá,2008-01-01,12.1,Riesgo bajo,1.4,Sin riesgo,72.7,Riesgo alto
Boyacá,Chiquinquirá,2009-01-01,20.8,Riesgo medio,6.7,Riesgo bajo,69.1,Riesgo alto
Bolívar,Norosí,2024-01-01,14.0,Bajo riesgo,14.0,Bajo riesgo,,ND
Boyacá,Chiquinquirá,2010-01-01,20.8,Riesgo medio,5.7,Riesgo bajo,72.1,Riesgo alto
Boyacá,Chiquinquirá,2011-01-01,28.3,Riesgo medio,14.4,Riesgo medio,67.9,Riesgo alto
Boyacá,Chiquinquirá,2012-01-01,12.7,Riesgo bajo,4.9,Sin riesgo,50.5,Riesgo alto
Boyacá,Chiquinquirá,2013-01-01,16.7,Riesgo medio,10.6,Riesgo bajo,34.6,Riesgo medio
Boyacá,Chiquinquirá,2014-01-01,9.1,Riesgo bajo,5.1,Riesgo bajo,28.5,Riesgo medio
Boyacá,Chiquinquirá,2015-01-01,7.8,Riesgo bajo,3.9,Sin riesgo,22.3,Riesgo medio
Boyacá,Chiquinquirá,2016-01-01,11.5,Riesgo bajo,3.8,Sin riesgo,27.3,Riesgo medio
Boyacá,Chiquinquirá,2017-01-01,24.0,Riesgo medio,17.9,Riesgo medio,39.4,Riesgo alto
Boyacá,Chiquinquirá,2018-01-01,18.5,Riesgo medio,9.8,Riesgo bajo,32.8,Riesgo medio
Boyacá,Chiquinquirá,2019-01-01,12.1,Riesgo bajo,8.5,Riesgo bajo,20.4,Riesgo medio
Boyacá,Chiquinquirá,2020-01-01,0.3,Sin riesgo,0.3,Sin riesgo,,ND
Boyacá,Chiquinquirá,2021-01-01,1.7,Sin riesgo,1.7,Sin riesgo,,ND
Boyacá,Chiquinquirá,2022-01-01,3.2,Sin riesgo,3.2,Sin riesgo,,ND
Boyacá,Chiquinquirá,2023-01-01,3.6,Sin riesgo,3.7,Sin riesgo,0.0,Sin riesgo
Boyacá,Chiscas,2007-01-01,4.7,Sin riesgo,4.7,Sin riesgo,,ND
Boyacá,Chiscas,2008-01-01,46.2,Riesgo alto,13.8,Riesgo bajo,78.5,Riesgo alto
Boyacá,Chiscas,2009-01-01,29.7,Riesgo medio,0.0,Sin riesgo,74.3,Riesgo alto
Boyacá,Chiscas,2010-01-01,26.8,Riesgo medio,3.7,Sin riesgo,69.2,Riesgo alto
Boyacá,Chiscas,2011-01-01,35.7,Riesgo alto,15.3,Riesgo medio,65.3,Riesgo alto
Boyacá,Chiscas,2012-01-01,47.0,Riesgo alto,14.8,Riesgo medio,76.7,Riesgo alto
Boyacá,Chiscas,2013-01-01,48.3,Riesgo alto,0.7,Sin riesgo,82.3,Inviable sanitariamente
Boyacá,Chiscas,2014-01-01,46.1,Riesgo alto,1.4,Sin riesgo,83.3,Inviable sanitariamente
Boyacá,Chiscas,2015-01-01,36.1,Riesgo alto,0.9,Sin riesgo,58.7,Riesgo alto
Boyacá,Chiscas,2016-01-01,35.4,Riesgo alto,14.1,Riesgo medio,51.3,Riesgo alto
Boyacá,Chiscas,2017-01-01,33.7,Riesgo medio,1.0,Sin riesgo,43.1,Riesgo alto
Boyacá,Chiscas,2018-01-01,35.5,Riesgo alto,0.7,Sin riesgo,54.8,Riesgo alto
Boyacá,Chiscas,2019-01-01,35.1,Riesgo alto,0.0,Sin riesgo,54.5,Riesgo alto
Boyacá,Chiscas,2020-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Boyacá,Chiscas,2021-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Boyacá,Chiscas,2022-01-01,0.3,Sin riesgo,0.3,Sin riesgo,,ND
Boyacá,Chiscas,2023-01-01,4.5,Sin riesgo,4.5,Sin riesgo,,ND
Boyacá,Chita,2007-01-01,14.0,Riesgo bajo,14.0,Riesgo bajo,,ND
Boyacá,Chita,2008-01-01,40.9,Riesgo alto,32.1,Riesgo medio,63.7,Riesgo alto
Boyacá,Chita,2009-01-01,23.5,Riesgo medio,12.8,Riesgo bajo,71.9,Riesgo alto
Boyacá,Chita,2010-01-01,30.6,Riesgo medio,16.8,Riesgo medio,,ND
Boyacá,Chita,2011-01-01,23.7,Riesgo medio,2.9,Sin riesgo,64.5,Riesgo alto
Boyacá,Chita,2012-01-01,40.0,Riesgo alto,26.5,Riesgo medio,70.4,Riesgo alto
Boyacá,Chita,2013-01-01,26.9,Riesgo medio,0.0,Sin riesgo,65.5,Riesgo alto
Boyacá,Chita,2014-01-01,29.4,Riesgo medio,4.4,Sin riesgo,65.0,Riesgo alto
Boyacá,Chita,2015-01-01,9.4,Riesgo bajo,6.8,Riesgo bajo,11.0,Riesgo bajo
Boyacá,Chita,2016-01-01,37.3,Riesgo alto,10.5,Riesgo bajo,67.0,Riesgo alto
Boyacá,Chita,2017-01-01,31.4,Riesgo medio,2.0,Sin riesgo,86.1,Inviable sanitariamente
Boyacá,Chita,2018-01-01,35.6,Riesgo alto,5.4,Riesgo bajo,88.4,Inviable sanitariamente
Boyacá,Chita,2019-01-01,29.8,Riesgo medio,2.1,Sin riesgo,50.5,Riesgo alto
Boyacá,Chita,2020-01-01,9.7,Riesgo bajo,0.3,Sin riesgo,17.7,Riesgo medio
Boyacá,Chita,2021-01-01,15.4,Riesgo medio,0.0,Sin riesgo,35.5,Riesgo alto
Boyacá,Chita,2022-01-01,10.4,Riesgo bajo,0.0,Sin riesgo,19.8,Riesgo medio
Boyacá,Chita,2023-01-01,8.0,Riesgo bajo,1.5,Sin riesgo,15.8,Riesgo medio
Boyacá,Chitaraque,2007-01-01,11.9,Riesgo bajo,11.9,Riesgo bajo,,ND
Boyacá,Chitaraque,2008-01-01,38.9,Riesgo alto,21.7,Riesgo medio,73.2,Riesgo alto
Boyacá,Chitaraque,2009-01-01,62.0,Riesgo alto,56.6,Riesgo alto,78.5,Riesgo alto
Boyacá,Chitaraque,2010-01-01,67.6,Riesgo alto,68.9,Riesgo alto,63.8,Riesgo alto
Boyacá,Chitaraque,2011-01-01,45.1,Riesgo alto,37.7,Riesgo alto,67.2,Riesgo alto
Boyacá,Chitaraque,2012-01-01,32.7,Riesgo medio,16.3,Riesgo medio,70.1,Riesgo alto
Boyacá,Chitaraque,2013-01-01,31.1,Riesgo medio,8.0,Riesgo bajo,57.5,Riesgo alto
Boyacá,Chitaraque,2014-01-01,36.9,Riesgo alto,3.1,Sin riesgo,62.3,Riesgo alto
Boyacá,Chitaraque,2015-01-01,33.6,Riesgo medio,13.9,Riesgo bajo,46.3,Riesgo alto
Boyacá,Chitaraque,2016-01-01,27.9,Riesgo medio,9.3,Riesgo bajo,41.9,Riesgo alto
Boyacá,Chitaraque,2017-01-01,4.4,Sin riesgo,7.5,Riesgo bajo,1.0,Sin riesgo
Boyacá,Chitaraque,2018-01-01,20.7,Riesgo medio,13.4,Riesgo bajo,32.4,Riesgo medio
Boyacá,Chitaraque,2019-01-01,27.2,Riesgo medio,6.7,Riesgo bajo,41.8,Riesgo alto
Boyacá,Chitaraque,2020-01-01,10.2,Riesgo bajo,7.4,Riesgo bajo,13.9,Riesgo bajo
Boyacá,Chitaraque,2021-01-01,17.5,Riesgo medio,5.2,Riesgo bajo,50.4,Riesgo alto
Boyacá,Chitaraque,2022-01-01,7.5,Riesgo bajo,8.0,Riesgo bajo,5.4,Riesgo bajo
Boyacá,Chitaraque,2023-01-01,4.9,Sin riesgo,3.5,Sin riesgo,8.6,Riesgo bajo
Boyacá,Chivatá,2007-01-01,12.9,Riesgo bajo,12.9,Riesgo bajo,,ND
Boyacá,Chivatá,2008-01-01,38.3,Riesgo alto,31.6,Riesgo medio,63.4,Riesgo alto
Boyacá,Chivatá,2009-01-01,33.5,Riesgo medio,17.0,Riesgo medio,41.7,Riesgo alto
Boyacá,Chivatá,2010-01-01,36.2,Riesgo alto,33.7,Riesgo medio,40.1,Riesgo alto
Boyacá,Chivatá,2011-01-01,35.1,Riesgo alto,21.0,Riesgo medio,59.3,Riesgo alto
Boyacá,Chivatá,2012-01-01,29.7,Riesgo medio,3.3,Sin riesgo,58.7,Riesgo alto
Boyacá,Chivatá,2013-01-01,20.5,Riesgo medio,2.2,Sin riesgo,30.3,Riesgo medio
Boyacá,Chivatá,2014-01-01,8.6,Riesgo bajo,5.3,Riesgo bajo,10.8,Riesgo bajo
Boyacá,Chivatá,2015-01-01,2.5,Sin riesgo,2.3,Sin riesgo,2.6,Sin riesgo
Boyacá,Chivatá,2016-01-01,3.4,Sin riesgo,0.0,Sin riesgo,5.6,Riesgo bajo
Boyacá,Chivatá,2017-01-01,1.7,Sin riesgo,0.0,Sin riesgo,2.8,Sin riesgo
Boyacá,Chivatá,2018-01-01,0.3,Sin riesgo,0.4,Sin riesgo,0.3,Sin riesgo
Boyacá,Chivatá,2019-01-01,3.6,Sin riesgo,4.6,Sin riesgo,2.9,Sin riesgo
Boyacá,Chivatá,2020-01-01,2.3,Sin riesgo,0.1,Sin riesgo,4.8,Sin riesgo
Boyacá,Chivatá,2021-01-01,0.6,Sin riesgo,0.0,Sin riesgo,1.4,Sin riesgo
Boyacá,Chivatá,2022-01-01,1.5,Sin riesgo,0.1,Sin riesgo,3.5,Sin riesgo
Boyacá,Chivatá,2023-01-01,0.9,Sin riesgo,0.0,Sin riesgo,1.7,Sin riesgo
Boyacá,Ciénega,2007-01-01,14.5,Riesgo medio,13.5,Riesgo bajo,20.8,Riesgo medio
Boyacá,Ciénega,2008-01-01,27.8,Riesgo medio,14.7,Riesgo medio,56.6,Riesgo alto
Boyacá,Ciénega,2009-01-01,24.4,Riesgo medio,8.6,Riesgo bajo,34.3,Riesgo medio
Boyacá,Ciénega,2010-01-01,20.9,Riesgo medio,3.8,Sin riesgo,34.1,Riesgo medio
Boyacá,Ciénega,2011-01-01,38.6,Riesgo alto,8.7,Riesgo bajo,56.9,Riesgo alto
Boyacá,Ciénega,2012-01-01,46.5,Riesgo alto,0.0,Sin riesgo,68.6,Riesgo alto
Boyacá,Ciénega,2013-01-01,37.9,Riesgo alto,1.8,Sin riesgo,53.6,Riesgo alto
Boyacá,Ciénega,2014-01-01,49.8,Riesgo alto,0.4,Sin riesgo,79.5,Riesgo alto
Boyacá,Ciénega,2015-01-01,48.9,Riesgo alto,7.9,Riesgo bajo,66.5,Riesgo alto
Boyacá,Ciénega,2016-01-01,38.2,Riesgo alto,6.6,Riesgo bajo,50.3,Riesgo alto
Boyacá,Ciénega,2017-01-01,25.5,Riesgo medio,3.1,Sin riesgo,39.7,Riesgo alto
Boyacá,Ciénega,2018-01-01,42.8,Riesgo alto,8.2,Riesgo bajo,60.1,Riesgo alto
Boyacá,Ciénega,2019-01-01,42.0,Riesgo alto,9.0,Riesgo bajo,58.5,Riesgo alto
Boyacá,Ciénega,2020-01-01,9.9,Riesgo bajo,9.9,Riesgo bajo,,ND
Boyacá,Ciénega,2021-01-01,3.2,Sin riesgo,3.2,Sin riesgo,,ND
Boyacá,Ciénega,2022-01-01,14.3,Riesgo medio,14.3,Riesgo medio,,ND
Boyacá,Ciénega,2023-01-01,7.9,Riesgo bajo,7.9,Riesgo bajo,,ND
Boyacá,Cómbita,2007-01-01,9.9,Riesgo bajo,9.9,Riesgo bajo,,ND
Boyacá,Cómbita,2008-01-01,18.9,Riesgo medio,2.0,Sin riesgo,30.2,Riesgo medio
Boyacá,Cómbita,2009-01-01,13.7,Riesgo bajo,1.3,Sin riesgo,19.5,Riesgo medio
Boyacá,Cómbita,2010-01-01,12.4,Riesgo bajo,14.3,Riesgo medio,9.4,Riesgo bajo
Boyacá,Cómbita,2011-01-01,15.9,Riesgo medio,12.7,Riesgo bajo,19.7,Riesgo medio
Boyacá,Cómbita,2012-01-01,8.8,Riesgo bajo,10.1,Riesgo bajo,8.3,Riesgo bajo
